city,population_density,date,year,month,day,dayofweek,quarter,is_weekend,aqi,pm2_5,pm10,no2,o3,temperature,humidity,hospital_capacity,pollution_mean,pollution_max,pm_ratio,hospital_admissions
Tokyo,Suburban,2226-04-15,2226,4,15,5,2,1,317,47.8,25.2,28.1,46.1,9.1,62,1040,92.84,317.0,1.8968253968253967,10
Delhi,Urban,2226-04-16,2226,4,16,6,2,1,163,23.4,41.9,28.9,43.7,2.8,91,1163,60.17999999999999,163.0,0.558472553699284,7
Beijing,Urban,2226-04-17,2226,4,17,0,2,0,266,28.1,36.9,37.8,28.9,36.7,27,1348,79.53999999999999,266.0,0.7615176151761518,8
São Paulo,Suburban,2226-04-18,2226,4,18,1,2,0,61,47.3,83.1,31.6,22.1,14.2,83,1489,49.019999999999996,83.1,0.5691937424789411,7
Mexico City,Urban,2226-04-19,2226,4,19,2,2,0,434,42.3,26.3,32.4,52.2,10.2,31,123,117.44000000000001,434.0,1.6083650190114067,2
Beijing,Urban,2226-04-20,2226,4,20,3,2,0,141,36.6,54.7,53.8,59.4,10.4,45,1204,69.1,141.0,0.6691042047531992,11
Cairo,Rural,2226-04-21,2226,4,21,4,2,0,338,5.4,2.8,44.0,31.2,26.8,24,916,84.28,338.0,1.9285714285714288,7
Delhi,Suburban,2226-04-22,2226,4,22,5,2,1,488,29.0,23.2,34.9,48.0,16.2,48,1837,124.62,488.0,1.25,7
Beijing,Urban,2226-04-23,2226,4,23,6,2,1,206,34.4,54.9,32.2,40.2,27.1,41,972,73.53999999999999,206.0,0.6265938069216758,6
Tokyo,Suburban,2226-04-24,2226,4,24,0,2,0,4,42.0,64.4,40.2,30.9,3.9,62,1696,36.300000000000004,64.4,0.6521739130434782,8
Mexico City,Rural,2226-04-25,2226,4,25,1,2,0,53,28.2,76.6,24.0,63.6,0.8,21,1341,49.08,76.6,0.3681462140992167,5
Beijing,Urban,2226-04-26,2226,4,26,2,2,0,107,14.6,27.0,18.7,43.6,-1.3,44,1766,42.17999999999999,107.0,0.5407407407407407,3
Cairo,Suburban,2226-04-27,2226,4,27,3,2,0,420,40.6,65.7,36.0,29.3,38.5,78,1265,118.32000000000001,420.0,0.6179604261796042,2
Los Angeles,Urban,2226-04-28,2226,4,28,4,2,0,408,47.2,61.0,36.8,49.0,21.1,75,1045,120.4,408.0,0.7737704918032787,10
Cairo,Urban,2226-04-29,2226,4,29,5,2,1,473,26.1,69.4,30.6,31.1,22.5,25,234,126.04,473.0,0.3760806916426513,6
Mexico City,Urban,2226-04-30,2226,4,30,6,2,1,200,16.2,44.4,4.8,53.3,0.5,70,1440,63.739999999999995,200.0,0.36486486486486486,5
Delhi,Urban,2226-05-01,2226,5,1,0,2,0,301,20.0,70.8,32.6,51.8,33.0,71,601,95.24000000000001,301.0,0.2824858757062147,12
Cairo,Urban,2226-05-02,2226,5,2,1,2,0,21,10.7,67.4,22.3,37.3,19.9,41,946,31.74,67.4,0.15875370919881304,6
London,Urban,2226-05-03,2226,5,3,2,2,0,256,26.5,42.7,42.6,49.2,31.8,59,266,83.4,256.0,0.6206088992974238,3
Mexico City,Suburban,2226-05-04,2226,5,4,3,2,0,382,34.5,23.3,24.2,42.2,36.6,53,105,101.24,382.0,1.48068669527897,5
Delhi,Suburban,2226-05-05,2226,5,5,4,2,0,239,31.6,64.7,15.0,64.7,8.9,76,1583,83.0,239.0,0.4884080370942813,8
Tokyo,Rural,2226-05-06,2226,5,6,5,2,1,452,64.0,82.7,26.0,34.2,2.3,61,58,131.78000000000003,452.0,0.7738814993954051,11
Mexico City,Urban,2226-05-07,2226,5,7,6,2,1,427,39.4,40.3,24.3,30.2,-1.0,92,806,112.24000000000001,427.0,0.9776674937965261,9
Delhi,Urban,2226-05-08,2226,5,8,0,2,0,52,33.1,15.3,44.9,48.2,27.7,79,1673,38.7,52.0,2.1633986928104574,8
Beijing,Rural,2226-05-09,2226,5,9,1,2,0,401,33.3,54.3,25.7,31.0,19.6,47,333,109.06000000000002,401.0,0.6132596685082873,12
São Paulo,Urban,2226-05-10,2226,5,10,2,2,0,90,50.0,45.1,36.9,55.7,12.2,55,1955,55.54,90.0,1.1086474501108647,11
Mexico City,Urban,2226-05-11,2226,5,11,3,2,0,23,53.8,75.9,39.0,52.0,17.8,52,1737,48.739999999999995,75.9,0.7088274044795783,7
Los Angeles,Suburban,2226-05-12,2226,5,12,4,2,0,473,46.3,52.3,50.0,40.3,38.5,54,1409,132.37999999999997,473.0,0.8852772466539197,6
Mexico City,Urban,2226-05-13,2226,5,13,5,2,1,429,67.5,84.6,2.8,40.3,32.6,74,1013,124.83999999999999,429.0,0.797872340425532,4
Beijing,Urban,2226-05-14,2226,5,14,6,2,1,296,41.0,60.2,26.8,7.2,12.2,48,1982,86.24,296.0,0.6810631229235881,17
Mexico City,Urban,2226-05-15,2226,5,15,0,2,0,258,41.8,57.1,37.9,34.2,22.4,47,331,85.8,258.0,0.7320490367775832,13
Delhi,Suburban,2226-05-16,2226,5,16,1,2,0,75,53.2,56.9,18.7,30.9,20.5,21,578,46.94,75.0,0.9349736379613357,12
Beijing,Urban,2226-05-17,2226,5,17,2,2,0,228,32.7,49.3,33.0,50.6,28.1,61,462,78.72,228.0,0.6632860040567953,6
Tokyo,Suburban,2226-05-18,2226,5,18,3,2,0,351,23.1,33.4,33.8,34.3,25.0,50,1620,95.12,351.0,0.6916167664670659,8
Delhi,Suburban,2226-05-19,2226,5,19,4,2,0,379,32.4,29.1,32.4,43.5,24.1,70,601,103.28,379.0,1.11340206185567,9
Beijing,Suburban,2226-05-20,2226,5,20,5,2,1,362,44.9,50.6,36.4,31.9,13.8,92,843,105.16,362.0,0.8873517786561265,1
Delhi,Suburban,2226-05-21,2226,5,21,6,2,1,498,51.9,38.1,61.7,46.2,1.1,41,430,139.18,498.0,1.3622047244094488,6
Tokyo,Urban,2226-05-22,2226,5,22,0,2,0,79,43.3,58.5,27.3,33.1,30.3,77,740,48.24,79.0,0.7401709401709401,11
Delhi,Urban,2226-05-23,2226,5,23,1,2,0,26,48.2,58.7,36.2,44.3,27.1,22,378,42.68000000000001,58.7,0.8211243611584327,10
Mexico City,Urban,2226-05-24,2226,5,24,2,2,0,183,46.0,71.7,39.4,61.4,3.4,50,1677,80.29999999999998,183.0,0.6415620641562064,1
Beijing,Urban,2226-05-25,2226,5,25,3,2,0,188,46.8,77.3,39.1,56.3,36.3,58,1176,81.50000000000001,188.0,0.6054333764553687,11
Beijing,Urban,2226-05-26,2226,5,26,4,2,0,419,45.0,13.0,36.9,25.4,-1.6,23,351,107.85999999999999,419.0,3.4615384615384617,15
Delhi,Suburban,2226-05-27,2226,5,27,5,2,1,286,17.0,30.9,34.5,46.0,18.6,39,1779,82.88,286.0,0.5501618122977346,7
São Paulo,Urban,2226-05-28,2226,5,28,6,2,1,123,35.3,46.5,31.4,37.1,17.7,88,1095,54.660000000000004,123.0,0.7591397849462365,11
Delhi,Urban,2226-05-29,2226,5,29,0,2,0,492,44.9,41.9,5.7,12.1,39.6,34,77,119.32000000000001,492.0,1.071599045346062,9
Beijing,Urban,2226-05-30,2226,5,30,1,2,0,319,23.7,44.0,22.5,22.9,16.8,71,1552,86.41999999999999,319.0,0.5386363636363636,3
Delhi,Suburban,2226-05-31,2226,5,31,2,2,0,83,32.3,61.8,33.5,37.9,-0.8,83,749,49.7,83.0,0.5226537216828478,8
Mexico City,Urban,2226-06-01,2226,6,1,3,2,0,398,8.9,91.0,3.1,24.4,-4.9,83,1715,105.08,398.0,0.0978021978021978,0
Delhi,Urban,2226-06-02,2226,6,2,4,2,0,345,30.5,88.2,33.1,49.5,-2.7,25,1935,109.25999999999999,345.0,0.3458049886621315,7
Mexico City,Urban,2226-06-03,2226,6,3,5,2,1,45,46.6,58.1,30.6,46.4,22.3,27,608,45.339999999999996,58.1,0.802065404475043,6
Beijing,Suburban,2226-06-04,2226,6,4,6,2,1,340,72.8,14.1,26.6,27.1,13.2,21,409,96.12000000000002,340.0,5.163120567375887,17
Mexico City,Suburban,2226-06-05,2226,6,5,0,2,0,378,23.9,34.7,22.5,38.5,31.2,79,812,99.52,378.0,0.6887608069164264,5
Delhi,Urban,2226-06-06,2226,6,6,1,2,0,292,26.9,85.8,29.2,32.4,1.1,45,1140,93.25999999999999,292.0,0.3135198135198135,9
Mexico City,Rural,2226-06-07,2226,6,7,2,2,0,343,67.5,2.3,40.9,54.2,-2.9,58,830,101.58,343.0,29.347826086956523,7
Delhi,Urban,2226-06-08,2226,6,8,3,2,0,197,65.4,54.2,20.9,36.2,-1.5,44,113,74.73999999999998,197.0,1.2066420664206643,10
Tokyo,Suburban,2226-06-09,2226,6,9,4,2,0,410,62.6,39.4,40.8,33.2,21.5,83,696,117.2,410.0,1.5888324873096447,6
Los Angeles,Urban,2226-06-10,2226,6,10,5,2,1,361,17.7,54.4,32.3,61.5,8.8,23,791,105.38,361.0,0.32536764705882354,4
Delhi,Urban,2226-06-11,2226,6,11,6,2,1,233,52.4,84.1,35.2,32.9,1.1,77,341,87.52,233.0,0.6230677764565993,13
Mexico City,Urban,2226-06-12,2226,6,12,0,2,0,7,43.3,78.8,24.7,44.3,26.6,51,674,39.61999999999999,78.8,0.549492385786802,4
Cairo,Suburban,2226-06-13,2226,6,13,1,2,0,334,58.3,89.6,25.2,29.7,23.7,33,1944,107.35999999999999,334.0,0.6506696428571429,15
Delhi,Urban,2226-06-14,2226,6,14,2,2,0,281,33.8,38.4,17.5,47.8,-4.2,28,187,83.7,281.0,0.8802083333333333,10
Delhi,Suburban,2226-06-15,2226,6,15,3,2,0,274,51.7,8.2,23.3,39.6,39.9,57,1379,79.36,274.0,6.3048780487804885,3
Beijing,Urban,2226-06-16,2226,6,16,4,2,0,396,38.1,45.1,17.2,27.9,7.9,89,656,104.86000000000001,396.0,0.844789356984479,6
Delhi,Urban,2226-06-17,2226,6,17,5,2,1,376,48.7,56.4,25.4,58.5,22.9,38,262,113.0,376.0,0.8634751773049646,4
Los Angeles,Suburban,2226-06-18,2226,6,18,6,2,1,22,27.4,66.5,31.3,33.5,9.5,67,1308,36.14,66.5,0.4120300751879699,4
Tokyo,Urban,2226-06-19,2226,6,19,0,2,0,371,59.7,67.6,42.7,31.0,-3.8,65,236,114.4,371.0,0.8831360946745563,18
Beijing,Suburban,2226-06-20,2226,6,20,1,2,0,32,40.0,55.1,29.7,39.2,35.1,77,232,39.2,55.1,0.7259528130671506,11
São Paulo,Urban,2226-06-21,2226,6,21,2,2,0,338,18.4,59.9,42.8,43.7,37.7,56,767,100.55999999999999,338.0,0.3071786310517529,7
Delhi,Suburban,2226-06-22,2226,6,22,3,2,0,411,38.7,42.5,29.5,33.6,19.2,89,854,111.06000000000002,411.0,0.9105882352941177,14
Tokyo,Urban,2226-06-23,2226,6,23,4,2,0,74,0.8,69.2,18.5,48.3,15.3,94,1752,42.160000000000004,74.0,0.011560693641618497,2
Beijing,Urban,2226-06-24,2226,6,24,5,2,1,50,37.4,44.6,38.2,50.7,22.0,71,1278,44.17999999999999,50.7,0.8385650224215246,8
Tokyo,Rural,2226-06-25,2226,6,25,6,2,1,438,39.0,76.5,51.6,54.9,33.7,41,285,132.0,438.0,0.5098039215686274,11
Tokyo,Urban,2226-06-26,2226,6,26,0,2,0,131,37.0,48.3,44.6,22.5,26.9,53,605,56.68000000000001,131.0,0.7660455486542443,7
Beijing,Urban,2226-06-27,2226,6,27,1,2,0,456,62.0,43.7,31.4,50.7,-2.7,81,1087,128.76000000000002,456.0,1.4187643020594964,17
Delhi,Urban,2226-06-28,2226,6,28,2,2,0,16,31.4,64.7,48.9,45.5,39.3,35,1402,41.3,64.7,0.4853168469860896,7
Beijing,Urban,2226-06-29,2226,6,29,3,2,0,165,39.4,46.4,20.4,38.0,24.9,86,709,61.839999999999996,165.0,0.8491379310344828,7
Beijing,Urban,2226-06-30,2226,6,30,4,2,0,352,64.5,59.6,19.6,18.0,32.1,73,1000,102.74000000000001,352.0,1.082214765100671,10
São Paulo,Rural,2226-07-01,2226,7,1,5,3,1,337,52.9,33.9,26.9,57.3,1.5,34,1794,101.6,337.0,1.56047197640118,10
Mexico City,Urban,2226-07-02,2226,7,2,6,3,1,199,48.6,29.6,33.1,36.6,-4.8,87,881,69.38000000000001,199.0,1.6418918918918919,5
Mexico City,Urban,2226-07-03,2226,7,3,0,3,0,155,25.7,69.9,30.3,16.1,0.0,42,193,59.4,155.0,0.36766809728183114,7
Mexico City,Urban,2226-07-04,2226,7,4,1,3,0,313,62.1,37.5,17.3,38.2,38.5,57,871,93.62,313.0,1.6560000000000001,20
Beijing,Suburban,2226-07-05,2226,7,5,2,3,0,169,29.0,50.9,21.8,33.5,12.5,72,524,60.839999999999996,169.0,0.5697445972495089,15
Mexico City,Suburban,2226-07-06,2226,7,6,3,3,0,402,53.1,62.1,42.0,60.3,34.3,61,1639,123.9,402.0,0.855072463768116,7
Delhi,Suburban,2226-07-07,2226,7,7,4,3,0,67,47.1,70.1,15.2,61.3,-2.3,53,347,52.14,70.1,0.6718972895863053,9
Los Angeles,Suburban,2226-07-08,2226,7,8,5,3,1,485,50.1,46.5,11.0,46.8,3.8,53,1860,127.88,485.0,1.0774193548387097,7
Mexico City,Rural,2226-07-09,2226,7,9,6,3,1,158,49.8,16.0,44.4,14.3,-4.9,74,1378,56.5,158.0,3.1125,5
Los Angeles,Rural,2226-07-10,2226,7,10,0,3,0,263,38.4,55.3,34.7,37.6,19.9,20,1508,85.8,263.0,0.6943942133815552,13
Delhi,Urban,2226-07-11,2226,7,11,1,3,0,84,50.1,60.4,39.4,46.9,39.4,26,1403,56.160000000000004,84.0,0.8294701986754968,10
Mexico City,Urban,2226-07-12,2226,7,12,2,3,0,255,34.1,47.6,16.7,42.1,28.7,73,643,79.10000000000001,255.0,0.7163865546218487,14
Delhi,Urban,2226-07-13,2226,7,13,3,3,0,103,40.1,40.3,30.3,28.7,23.3,86,1772,48.48,103.0,0.9950372208436725,14
Beijing,Urban,2226-07-14,2226,7,14,4,3,0,58,26.0,64.8,44.0,23.9,8.7,88,271,43.34,64.8,0.4012345679012346,0
Los Angeles,Suburban,2226-07-15,2226,7,15,5,3,1,427,35.8,64.8,22.7,12.0,38.9,65,1622,112.46000000000001,427.0,0.5524691358024691,7
Beijing,Urban,2226-07-16,2226,7,16,6,3,1,14,20.5,50.1,33.7,30.5,6.6,52,357,29.76,50.1,0.4091816367265469,14
Delhi,Urban,2226-07-17,2226,7,17,0,3,0,487,36.6,67.1,34.8,54.4,33.7,78,1959,135.98,487.0,0.5454545454545455,7
Tokyo,Rural,2226-07-18,2226,7,18,1,3,0,298,37.4,70.1,22.9,34.8,26.7,24,1824,92.64,298.0,0.5335235378031384,10
Delhi,Urban,2226-07-19,2226,7,19,2,3,0,278,31.3,31.6,32.2,33.5,29.6,70,164,81.32000000000001,278.0,0.990506329113924,10
Beijing,Urban,2226-07-20,2226,7,20,3,3,0,20,14.2,44.5,29.3,25.8,11.5,90,1426,26.76,44.5,0.3191011235955056,8
Beijing,Urban,2226-07-21,2226,7,21,4,3,0,466,35.0,27.9,28.1,54.3,5.1,94,232,122.25999999999999,466.0,1.2544802867383513,11
Beijing,Urban,2226-07-22,2226,7,22,5,3,1,438,27.1,15.8,28.9,38.6,-1.2,62,221,109.67999999999999,438.0,1.7151898734177216,5
Delhi,Rural,2226-07-23,2226,7,23,6,3,1,421,41.2,40.6,11.1,33.2,-4.5,44,1019,109.42,421.0,1.0147783251231528,9
Delhi,Urban,2226-07-24,2226,7,24,0,3,0,215,39.0,54.6,42.4,35.5,-0.8,73,720,77.3,215.0,0.7142857142857143,8
Delhi,Urban,2226-07-25,2226,7,25,1,3,0,117,28.0,48.3,37.3,43.1,12.6,77,1069,54.74000000000001,117.0,0.5797101449275363,5
Delhi,Urban,2226-07-26,2226,7,26,2,3,0,408,24.7,46.1,17.1,32.7,23.9,81,1254,105.72,408.0,0.5357917570498915,9
Delhi,Urban,2226-07-27,2226,7,27,3,3,0,334,12.4,69.3,33.2,62.5,1.3,59,1521,102.28,334.0,0.17893217893217894,1
London,Urban,2226-07-28,2226,7,28,4,3,0,299,49.2,15.1,30.9,44.8,1.6,69,652,87.8,299.0,3.2582781456953644,17
Delhi,Suburban,2226-07-29,2226,7,29,5,3,1,428,36.4,62.1,37.6,46.1,16.2,52,1845,122.04,428.0,0.5861513687600644,13
Beijing,Urban,2226-07-30,2226,7,30,6,3,1,193,42.1,33.7,27.7,44.1,33.6,63,1271,68.12,193.0,1.2492581602373887,14
Mexico City,Suburban,2226-07-31,2226,7,31,0,3,0,81,24.9,68.6,52.7,45.6,19.3,88,389,54.56,81.0,0.3629737609329446,2
Delhi,Urban,2226-08-01,2226,8,1,1,3,0,149,48.6,25.6,32.6,49.1,27.2,91,1378,60.98,149.0,1.8984375,10
Beijing,Suburban,2226-08-02,2226,8,2,2,3,0,349,20.7,49.0,23.0,42.6,7.7,56,142,96.86,349.0,0.4224489795918367,2
Beijing,Urban,2226-08-03,2226,8,3,3,3,0,371,19.4,37.0,38.4,40.8,12.6,56,1421,101.32,371.0,0.5243243243243243,7
London,Suburban,2226-08-04,2226,8,4,4,3,0,347,25.9,55.7,12.0,26.6,11.4,53,107,93.44,347.0,0.46499102333931774,4
Delhi,Suburban,2226-08-05,2226,8,5,5,3,1,55,22.4,40.2,22.5,23.0,12.0,66,1281,32.620000000000005,55.0,0.5572139303482586,6
Delhi,Urban,2226-08-06,2226,8,6,6,3,1,373,20.0,43.8,14.0,32.3,29.3,44,328,96.62,373.0,0.4566210045662101,6
Delhi,Urban,2226-08-07,2226,8,7,0,3,0,497,16.4,60.3,32.8,20.4,26.0,35,1250,125.37999999999997,497.0,0.27197346600331673,10
Beijing,Suburban,2226-08-08,2226,8,8,1,3,0,108,4.1,16.5,21.7,13.7,31.4,29,473,32.8,108.0,0.24848484848484848,5
Delhi,Suburban,2226-08-09,2226,8,9,2,3,0,385,42.7,52.3,36.3,46.9,30.6,65,425,112.63999999999999,385.0,0.8164435946462716,12
Mexico City,Urban,2226-08-10,2226,8,10,3,3,0,409,27.1,42.7,14.7,38.6,9.0,93,517,106.42,409.0,0.6346604215456675,3
Los Angeles,Suburban,2226-08-11,2226,8,11,4,3,0,321,30.4,43.2,34.0,65.6,-0.1,29,290,98.83999999999999,321.0,0.7037037037037036,8
Mexico City,Urban,2226-08-12,2226,8,12,5,3,1,28,67.2,51.7,42.8,38.4,35.1,34,161,45.62,67.2,1.299806576402321,13
Beijing,Suburban,2226-08-13,2226,8,13,6,3,1,312,56.1,45.9,24.7,36.0,37.1,67,573,94.94,312.0,1.2222222222222223,9
Beijing,Suburban,2226-08-14,2226,8,14,0,3,0,171,33.2,59.4,13.7,57.7,9.8,24,485,66.99999999999999,171.0,0.5589225589225589,10
Delhi,Urban,2226-08-15,2226,8,15,1,3,0,472,49.0,62.3,35.8,64.3,-2.3,31,227,136.67999999999998,472.0,0.7865168539325843,9
London,Urban,2226-08-16,2226,8,16,2,3,0,12,29.7,44.5,22.7,34.0,15.6,70,82,28.580000000000002,44.5,0.6674157303370787,6
Beijing,Urban,2226-08-17,2226,8,17,3,3,0,16,40.2,48.1,15.6,53.7,5.2,33,50,34.720000000000006,53.7,0.8357588357588358,11
London,Urban,2226-08-18,2226,8,18,4,3,0,358,13.8,38.0,15.3,34.9,28.6,85,1874,92.0,358.0,0.3631578947368421,6
Cairo,Urban,2226-08-19,2226,8,19,5,3,1,154,21.5,45.5,21.9,47.3,4.0,39,538,58.04,154.0,0.4725274725274725,13
Delhi,Urban,2226-08-20,2226,8,20,6,3,1,202,20.2,7.4,37.2,36.3,27.5,20,1233,60.620000000000005,202.0,2.7297297297297294,2
London,Suburban,2226-08-21,2226,8,21,0,3,0,419,34.6,53.2,20.0,27.2,11.0,37,1033,110.8,419.0,0.650375939849624,0
London,Urban,2226-08-22,2226,8,22,1,3,0,157,64.3,62.0,47.5,58.5,6.5,29,1240,77.86,157.0,1.0370967741935484,16
Mexico City,Suburban,2226-08-23,2226,8,23,2,3,0,170,39.9,65.9,31.2,33.5,22.9,39,1247,68.1,170.0,0.60546282245827,8
London,Urban,2226-08-24,2226,8,24,3,3,0,163,11.4,44.9,43.3,30.3,20.6,79,1618,58.580000000000005,163.0,0.2538975501113586,8
Beijing,Urban,2226-08-25,2226,8,25,4,3,0,366,35.8,58.0,24.9,43.9,-0.0,81,888,105.72,366.0,0.6172413793103447,6
Mexico City,Rural,2226-08-26,2226,8,26,5,3,1,50,45.5,93.1,28.0,37.0,20.0,51,683,50.72,93.1,0.4887218045112782,13
Beijing,Suburban,2226-08-27,2226,8,27,6,3,1,246,20.1,52.7,22.1,21.0,16.9,47,321,72.38000000000001,246.0,0.38140417457305503,4
São Paulo,Urban,2226-08-28,2226,8,28,0,3,0,111,30.8,40.1,31.4,44.1,-4.1,25,1219,51.480000000000004,111.0,0.7680798004987531,13
Beijing,Urban,2226-08-29,2226,8,29,1,3,0,35,40.7,57.5,32.9,29.7,15.2,33,1236,39.16,57.5,0.7078260869565218,16
Delhi,Urban,2226-08-30,2226,8,30,2,3,0,392,66.8,66.8,23.0,36.1,6.8,89,1704,116.94000000000001,392.0,1.0,11
Mexico City,Urban,2226-08-31,2226,8,31,3,3,0,383,40.3,74.2,41.0,61.7,11.4,61,423,120.04,383.0,0.5431266846361186,6
Los Angeles,Urban,2226-09-01,2226,9,1,4,3,0,482,29.7,50.4,19.2,26.6,27.7,61,1893,121.58000000000001,482.0,0.5892857142857143,10
London,Urban,2226-09-02,2226,9,2,5,3,1,306,41.1,62.6,42.1,43.3,23.9,22,1469,99.02000000000001,306.0,0.6565495207667732,11
Delhi,Urban,2226-09-03,2226,9,3,6,3,1,456,61.7,83.7,15.5,37.5,36.3,33,1540,130.88000000000002,456.0,0.7371565113500598,13
Los Angeles,Urban,2226-09-04,2226,9,4,0,3,0,201,41.2,57.7,25.9,35.3,7.1,21,1273,72.22,201.0,0.7140381282495667,7
Beijing,Urban,2226-09-05,2226,9,5,1,3,0,73,38.7,63.7,36.1,34.1,-1.6,30,1841,49.12,73.0,0.6075353218210361,9
Los Angeles,Urban,2226-09-06,2226,9,6,2,3,0,449,30.5,98.6,50.6,74.0,39.2,85,783,140.54000000000002,449.0,0.30933062880324547,9
Beijing,Urban,2226-09-07,2226,9,7,3,3,0,187,41.6,57.9,27.7,50.6,15.5,46,981,72.96000000000001,187.0,0.7184801381692574,13
Beijing,Suburban,2226-09-08,2226,9,8,4,3,0,183,12.1,51.3,28.8,21.6,37.3,62,694,59.36,183.0,0.2358674463937622,7
Delhi,Suburban,2226-09-09,2226,9,9,5,3,1,6,39.6,36.9,40.3,43.7,6.7,53,1774,33.3,43.7,1.0731707317073171,6
Beijing,Urban,2226-09-10,2226,9,10,6,3,1,212,5.1,54.6,32.5,28.2,19.5,33,119,66.47999999999999,212.0,0.0934065934065934,8
Mexico City,Urban,2226-09-11,2226,9,11,0,3,0,169,53.2,57.2,35.5,42.3,34.8,40,1536,71.44,169.0,0.9300699300699301,10
Delhi,Urban,2226-09-12,2226,9,12,1,3,0,232,43.3,92.4,29.3,49.3,-1.3,79,871,89.26000000000002,232.0,0.46861471861471854,15
Tokyo,Suburban,2226-09-13,2226,9,13,2,3,0,142,44.7,83.0,43.8,40.9,34.4,61,1616,70.88,142.0,0.53855421686747,5
Beijing,Suburban,2226-09-14,2226,9,14,3,3,0,2,74.3,107.2,39.0,66.1,13.7,61,736,57.720000000000006,107.2,0.6930970149253731,14
Delhi,Urban,2226-09-15,2226,9,15,4,3,0,334,32.2,30.1,22.7,46.5,36.6,29,834,93.1,334.0,1.0697674418604652,13
Tokyo,Urban,2226-09-16,2226,9,16,5,3,1,384,48.9,20.7,30.3,23.9,31.9,85,1315,101.55999999999999,384.0,2.36231884057971,7
Delhi,Urban,2226-09-17,2226,9,17,6,3,1,371,45.0,50.1,37.0,27.8,29.3,92,1829,106.17999999999999,371.0,0.8982035928143712,15
Delhi,Urban,2226-09-18,2226,9,18,0,3,0,462,24.1,34.0,15.5,37.0,36.9,90,625,114.52000000000001,462.0,0.7088235294117647,7
Delhi,Urban,2226-09-19,2226,9,19,1,3,0,226,22.2,49.1,26.3,36.9,-4.2,28,1684,72.1,226.0,0.4521384928716904,4
Beijing,Rural,2226-09-20,2226,9,20,2,3,0,211,45.0,51.5,49.7,57.6,32.8,91,593,82.96000000000001,211.0,0.8737864077669902,7
Delhi,Suburban,2226-09-21,2226,9,21,3,3,0,234,50.6,72.8,22.6,50.8,33.0,26,1522,86.16000000000001,234.0,0.6950549450549451,16
London,Suburban,2226-09-22,2226,9,22,4,3,0,309,28.0,73.7,29.3,28.9,27.3,84,1219,93.78,309.0,0.37991858887381275,6
Beijing,Urban,2226-09-23,2226,9,23,5,3,1,326,33.9,26.4,40.1,43.4,37.5,77,1869,93.96,326.0,1.2840909090909092,8
Delhi,Suburban,2226-09-24,2226,9,24,6,3,1,427,35.0,57.3,23.3,39.1,3.0,82,409,116.33999999999999,427.0,0.6108202443280978,5
Mexico City,Urban,2226-09-25,2226,9,25,0,3,0,277,63.5,43.0,16.1,31.7,7.7,68,626,86.26,277.0,1.4767441860465116,13
Tokyo,Urban,2226-09-26,2226,9,26,1,3,0,138,39.9,47.9,28.3,35.2,4.1,89,404,57.86,138.0,0.8329853862212944,13
London,Urban,2226-09-27,2226,9,27,2,3,0,459,24.9,52.4,31.1,32.4,4.5,37,1778,119.96,459.0,0.4751908396946565,5
Delhi,Urban,2226-09-28,2226,9,28,3,3,0,132,37.2,57.7,17.8,38.4,13.7,50,1944,56.61999999999999,132.0,0.6447140381282496,11
London,Suburban,2226-09-29,2226,9,29,4,3,0,1,26.4,56.0,32.9,36.4,0.2,34,738,30.540000000000003,56.0,0.4714285714285714,0
Beijing,Suburban,2226-09-30,2226,9,30,5,3,1,439,37.0,59.0,22.5,43.2,18.8,50,692,120.14000000000001,439.0,0.6271186440677966,14
Beijing,Urban,2226-10-01,2226,10,1,6,4,1,309,26.4,43.9,48.7,42.0,2.3,75,1875,93.99999999999999,309.0,0.6013667425968109,9
Beijing,Urban,2226-10-02,2226,10,2,0,4,0,130,5.6,31.9,31.5,42.1,7.1,63,153,48.22,130.0,0.1755485893416928,6
Los Angeles,Urban,2226-10-03,2226,10,3,1,4,0,122,46.0,24.6,26.2,40.3,23.9,54,138,51.81999999999999,122.0,1.8699186991869918,9
Beijing,Suburban,2226-10-04,2226,10,4,2,4,0,206,39.3,71.8,22.2,40.3,13.3,54,1810,75.92,206.0,0.5473537604456824,6
Mexico City,Suburban,2226-10-05,2226,10,5,3,4,0,277,6.7,65.3,52.6,43.6,9.1,20,234,89.04,277.0,0.10260336906584994,4
Delhi,Urban,2226-10-06,2226,10,6,4,4,0,77,48.8,64.2,30.3,35.2,1.9,94,1997,51.1,77.0,0.7601246105919003,7
Delhi,Urban,2226-10-07,2226,10,7,5,4,1,182,31.1,62.6,18.9,25.0,19.2,64,1156,63.919999999999995,182.0,0.4968051118210863,8
Tokyo,Urban,2226-10-08,2226,10,8,6,4,1,414,37.6,46.0,34.1,18.8,7.2,27,1913,110.1,414.0,0.8173913043478261,14
Beijing,Urban,2226-10-09,2226,10,9,0,4,0,306,57.4,40.7,16.0,50.9,14.5,31,1393,94.19999999999999,306.0,1.41031941031941,11
Los Angeles,Suburban,2226-10-10,2226,10,10,1,4,0,167,34.1,48.6,30.1,53.4,4.4,80,1564,66.64,167.0,0.7016460905349794,1
Delhi,Urban,2226-10-11,2226,10,11,2,4,0,312,40.4,67.5,33.9,29.7,9.2,20,1616,96.69999999999999,312.0,0.5985185185185184,8
Delhi,Suburban,2226-10-12,2226,10,12,3,4,0,224,40.2,54.0,45.5,29.7,35.7,45,590,78.67999999999999,224.0,0.7444444444444445,11
